time,mean_direct,mean_unorder,mean_order,var_direct,var_unorder,var_order
1,0.07234960882112468,0.12369423601820227,0.12321754064311342,0.0006410224647711414,0.0011462912592973022,0.0016609715874520141
2,0.06993874375867777,0.08444270600681249,0.08018950588984,0.00039511308570376456,0.00202357704717127,0.00208923738341098
3,0.0696510471834295,0.04728335410057091,0.0393876783889467,0.00032779900161373354,0.0013153235190621684,0.0008489629685177044
4,0.07184860007098731,0.028090256557358015,0.026074000485120527,0.0003328722507603621,0.00013810169121764615,8.344935125220951e-05
5,0.0749516959533776,0.02565769466719291,0.02551137670527319,0.00030759630506114886,6.704611591699161e-06,3.73249271841701e-06
6,0.07706224800922022,0.02714093758489162,0.027602528878901026,0.0003178651294576612,2.418122931252945e-06,1.0165698687830454e-06
7,0.07763875473330446,0.02835440439689009,0.02868034444276698,0.0003191554441461993,5.44420232327666e-07,1.4791139147105474e-07
8,0.07765314205124518,0.028958349270796144,0.029062074982053477,0.00033342791485663545,5.2324713405070007e-08,8.272480734578344e-09
