time,mean_direct,mean_unorder,mean_order,var_direct,var_unorder,var_order
1,0.07233023770424139,0.1000554393109529,0.10021833992421098,0.0006782155151492452,0.0004922347482169759,0.000466174740058673
2,0.06940912105648449,0.12455512835212469,0.1246932037012193,0.0003813002044077623,0.0004297870290188304,0.0004715932244469597
3,0.06948969750101579,0.12510319238116396,0.12651281804727743,0.00027250392793735386,0.0003852115798895266,0.0004877496575407295
4,0.07071710093087202,0.11036443439592233,0.11686831296738133,0.0002442496511400655,0.0006026712717278592,0.0005555854209477254
5,0.07437405254700374,0.08829433313458367,0.09618258347489204,0.00024528869552852917,0.0007899546822971185,0.0008241759049159559
6,0.07409377437649158,0.06360934915408908,0.06910629194756415,0.00025147921565285466,0.00046643630984912274,0.0005310122575166808
7,0.07574008899958867,0.04697408478135581,0.04778234617954444,0.0002878369566247554,0.00028202211288805653,0.00027157540720315946
8,0.07687731482507529,0.035025896135349024,0.036208735975191725,0.0002907539989941903,0.00010287792426612956,0.00012266736985895571
