time,mean_direct,mean_unorder,mean_order,var_direct,var_unorder,var_order
1,0.07233023770425985,0.022441146058307593,0.014463476178313292,0.000678215515149893,0.0006945475758734648,2.1100787801822466e-05
2,0.0694091210565026,0.026481627076019598,0.014145084251760498,0.00038130020440817994,0.0007925543894183123,2.169754465932394e-05
3,0.06948969750103819,0.029169876876076528,0.013867521062831232,0.0002725039279377801,0.0006466274009373332,1.9607316513613618e-05
4,0.07071710093090128,0.031153047558252947,0.014456895163459178,0.00024424965114047844,0.0005546247017055314,1.5778580044222367e-05
5,0.07437405256241494,0.031921090342794806,0.014462506676570413,0.00024528869542313295,0.00042454021590935956,1.4618995961236848e-05
6,0.07409377440727971,0.03667273884679321,0.015118341609958024,0.00025147921466338807,0.0003728627139924641,2.0298798342979203e-05
7,0.0757400890303805,0.0430094165747534,0.016089217402345143,0.000287836955534,0.0003021573641498004,2.5893318851004374e-05
8,0.07687731485586849,0.04358268479036673,0.016506271592244867,0.0002907539978334172,0.0002711103142047574,2.502737597777574e-05
